anio_inicio,colonia_hecho,total_delitos
2022,GRANJAS COAPA,2
2022,GRANJAS MODERNAS,1
2022,GRANJAS MÉXICO,4
2022,GUADALUPE,2
2022,GUADALUPE DEL MORAL,4
2022,GUADALUPE INN,2
2022,GUADALUPE PROLETARIA,1
2022,GUADALUPE TEPEYAC,4
2022,GUADALUPE TLALTENCO,1
2022,GUADALUPE VICTORIA,1
2022,GUADALUPE VICTORIA CUAUTEPEC,1
2022,GUERRERO,6
2022,HIPÓDROMO,2
2022,HUAYATLA,1
2022,HÉROE DE NACOZARI,1
2022,HÉROES DE 1910,3
2022,HÉROES DE CERRO PRIETO,1
2022,HÉROES DE CHAPULTEPEC,1
2022,HÉROES DE CHURUBUSCO,2
2022,HÉROES DE PADIERNA,2
2022,INDEPENDENCIA,1
2022,INDUSTRIAL,2
2022,INDUSTRIAL PUERTO AÉREO,1
2022,INDUSTRIAL VALLEJO,5
2022,INFONAVIT IZTACALCO,3
2022,INSURGENTES CUICUILCO,2
2022,INSURGENTES MIXCOAC,1
2022,IRRIGACIÓN,3
2022,ISIDRO FABELA,4
2022,IZTLAHUACÁN,2
2022,JAIME TORRES BODET,1
2022,JALALPA EL GRANDE 1ER. REACOMODO,1
2022,JAMAICA,2
2022,JARDINES DEL AJUSCO,1
2022,JARDINES DEL PEDREGAL,4
2022,JARDÍN AZPEITIA,2
2022,JARDÍN BALBUENA,5
2022,JORGE NEGRETE,1
2022,JOSÉ LÓPEZ PORTILLO,2
2022,JOSÉ MARIA MORELOS Y PAVÓN,1
2022,JOSÉ MARIA PINO SUÁREZ,3
2022,JOYAS DEL PEDREGAL,1
2022,JUAN ESCUTIA,8
2022,JUAN GONZÁLEZ ROMERO,2
2022,JUVENTINO ROSAS,3
2022,JUÁREZ,1
2022,LA ASUNCION I,1
2022,LA CASILDA,1
2022,LA CONCEPCION,1
2022,LA CONCEPCIÓN (VILLA MILPA ALTA),1
2022,LA CONCHA,1
2022,LA CONCHITA,4
2022,LA CRUZ,1
2022,LA CRUZ COYUYA,1
2022,LA DRAGA,1
2022,LA ESMERALDA 1A SECCIÓN,1
2022,LA ESTACIÓN,4
2022,LA GUADALUPANA,1
2022,LA GUADALUPE,2
2022,LA HABANA,3
2022,LA JOYA,6
2022,LA JOYITA,1
2022,LA JOYITA DEL PUEBLO TETELPAN,1
2022,LA LAGUNA TICOMÁN,2
2022,LA LOMA,2
2022,LA MALINCHE,2
2022,LA POLVORILLA,3
2022,LA PRADERA,2
2022,LA PURÍSIMA TICOMÁN,1
2022,LA ROSITA,2
2022,LAS AGUILAS,1
2022,LAS ARBOLEDAS,3
2022,LAS CRUCES,1
2022,LAS FLORES,2
2022,LAS LAJAS,2
2022,LEYES DE REFORMA 1A SECCIÓN,2
2022,LEYES DE REFORMA 2A SECCIÓN,1
2022,LEYES DE REFORMA 3A SECCIÓN,6
2022,LINDAVISTA,1
2022,LOMA DEL OCOTE,1
2022,LOMA LA PALMA,1
2022,LOMAS ALTAS,2
2022,LOMAS DE BECERRA,3
2022,LOMAS DE BEZARES,1
2022,LOMAS DE CHAMONTOYA,2
2022,LOMAS DE CHAPULTEPEC I SECCIÓN,3
2022,LOMAS DE CUAUTEPEC,1
2022,LOMAS DE LA ESTANCIA,1
2022,LOMAS DE MEMETLA,1
2022,LOMAS DE PUERTA GRANDE,1
2022,LOMAS DE SAN BERNABÉ,2
2022,LOMAS DE SAN LORENZO,4
2022,LOMAS DE SANTA CRUZ,1
2022,LOMAS DE SANTA FE,2
2022,LOMAS DE TEPEMECATL,2
2022,LOMAS DE VISTA HERMOSA,1
2022,LORENZO BOTURINI,2
2022,LOS ALPES,4
2022,LOS CEDROS,1
2022,LOS GIRASOLES,1
2022,LOS MANZANOS,1
2022,LOS PICOS DE IZTACALCO SECCIÓN 1B,1
2022,LOS REYES,1
2022,LOS VOLCANES,1
2022,LOS ÁNGELES,6
2022,LOS ÁNGELES APANOAYA,1
2022,MAGDALENA ATLAZOLPA,2
2022,MAGDALENA DE LAS SALINAS,1
2022,MAGDALENA MIXIUHCA,2
2022,MARIA G. DE GARCÍA RUIZ,1
2022,MARTÍN CARRERA,2
2022,MAXIMINO ÁVILA CAMACHO,1
2022,MAZA,1
2022,MEDIA LUNA,1
2022,MERCED BALBUENA,2
2022,MERCED GÓMEZ,2
2022,MESA DE LOS HORNOS,2
2022,MICHOACANA,1
2022,MIGUEL HIDALGO,2
2022,MIGUEL HIDALGO 2A SECCIÓN,1
2022,MIGUEL HIDALGO 3A SECCIÓN,1
2022,MIGUEL HIDALGO 4A SECCIÓN,2
2022,MILITAR MARTE,1
2022,MINAS CRISTO REY,3
2022,MIXCOAC,1
2022,MIXCOATL,2
2022,MOCTEZUMA 1A SECCIÓN,2
2022,MOCTEZUMA 2A SECCIÓN,2
2022,MOLINO DE ROSAS,1
2022,MORELOS,33
2022,MOSCO CHINAMPA,3
2022,MÁRTIRES DE RÍO BLANCO,1
2022,NARCISO MENDOZA SUPER MANZANA 2 VILLA COAPA,1
2022,NARCISO MENDOZA SUPER MANZANA 3 VILLA COAPA,1
2022,NARVARTE,2
2022,NATIVITAS,2
2022,NOCHTLA (SAN PEDRO ATOCPAN),5
2022,NONOALCO TLATELOLCO,2
2022,NUEVA ATZACOALCO,5
2022,NUEVA INDUSTRIAL VALLEJO,8
2022,NUEVA SANTA MARIA,1
2022,NUEVA TENOCHTITLAN,2
2022,NUEVA VALLEJO,1
2022,OBRERA,10
2022,OJO DE AGUA,2
2022,OLIVAR DEL CONDE 2A SECCIÓN,2
2022,PALMAS,1
2022,PALMATITLA,1
2022,PALO ALTO,1
2022,PARAÍSO,1
2022,PARQUE DEL PEDREGAL,1
2022,PARQUE ECOLOGICO DE XOCHIMILCO,1
2022,PARRES EL GUARDA,12
2022,PASEO DE LAS LOMAS,1
2022,PASTEROS,1
2022,PAULINO NAVARRO,2
2022,PEDREGAL DE SAN NICOLÁS 1A SECCIÓN,1
2022,PEDREGAL DE SAN NICOLÁS 2A SECCIÓN,1
2022,PEDREGAL DE SAN NICOLÁS 4A SECCIÓN,2
2022,PEDREGAL DE SANTA URSULA,1
2022,PEDREGAL DE SANTO DOMINGO,5
2022,PEDREGAL DEL SUR,1
2022,PENSADOR MEXICANO,3
2022,PENSIL NORTE,1
2022,PENSIL SUR,1
2022,PERALVILLO,2
2022,PERIODISTA,1
2022,PETROLERA,2
2022,PEÑA ALTA,3
2022,PEÑÓN DE LOS BAÑOS,1
2022,PILOTO ADOLFO LÓPEZ MATEOS,1
2022,PISTA OLIMPICA VIRGILIO URIBE (CANAL DE CUEMANCO),1
2022,PLAZA COAPA,1
2022,PODER POPULAR MERCED GOMEZ,1
2022,POLANCO,1
2022,POPOTLA,3
2022,POPULAR RASTRO,1
2022,PORTALES SUR,4
2022,POTRERO DE SAN BERNARDINO,1
2022,PRADO CHURUBUSCO,2
2022,PRADOS DE COYOACÁN,1
2022,PREDIO EL MOLINO,3
2022,PRESIDENTE MADERO,1
2022,PRESIDENTES DE MÉXICO,1
2022,PRO-HOGAR,2
2022,PROGRESISTA,1
2022,PROGRESO,1
2022,PROGRESO NACIONAL,1
2022,PROVIDENCIA,4
2022,PUEBLA,3
2022,PUEBLO CULHUACÁN,4
2022,PUEBLO DE LA MAGDALENA MIXIUHCA,1
2022,PUEBLO DE LOS REYES,2
2022,PUEBLO DE SANTA URSULA COAPA,3
2022,PUEBLO LA CANDELARIA,1
2022,PUEBLO NUEVO ALTO,3
2022,PUENTE BLANCO,1
2022,PUERTA GRANDE REACOMODO,1
2022,PUNTA DE CEHUAYA,3
2022,PURÍSIMA ATLAZOLPA,1
2022,Pueblo San Antonio Tecomitl Barrio Xochitepec,1
2022,QUIAHUATLA,3
2022,REAL DEL MONTE,1
2022,REFINERÍA 18 DE MARZO,2
2022,REFORMA PENSIL,1
2022,REFORMA POLÍTICA,2
2022,RENOVACIÓN,3
2022,RESIDENCIAL ACUEDUCTO DE GUADALUPE,1
2022,RESIDENCIAL ZACATENCO,2
2022,REVOLUCIÓN,1
2022,REYNOSA TAMAULIPAS,2
2022,ROMA NORTE,5
2022,ROMA SUR,1
2022,ROMERO DE TERREROS,1
2022,ROSARIO TLALI,1
2022,SAN AGUSTIN (VILLA MILPA ALTA),1
2022,SAN ANDRÉS DE LAS SALINAS,1
2022,SAN ANDRÉS TETEPILCO,3
2022,SAN ANDRÉS TOTOLTEPEC,9
2022,SAN ANGEL,4
2022,SAN ANTONIO,2
2022,SAN ANTONIO CULHUACÁN,1
2022,SAN BARTOLO AMEYALCO,3
2022,SAN BARTOLO EL CHICO,1
2022,SAN BERNABÉ,1
2022,SAN BERNABÉ OCOTEPEC,1
2022,SAN BUENAVENTURA,1
2022,SAN CLEMENTE SUR,1
2022,SAN DIEGO CHURUBUSCO,1
2022,SAN FELIPE,1
2022,SAN FELIPE DE JESÚS,15
2022,SAN FRANCISCO CULHUACAN,4
2022,SAN FRANCISCO TLALNEPANTLA,1
2022,SAN FRANCISCO TLALTENCO,3
2022,SAN FRANCISCO XICALTONGO,1
2022,SAN GREGORIO ATLAPULCO,3
2022,SAN IGNACIO,3
2022,SAN JERÓNIMO ACULCO,1
2022,SAN JERÓNIMO LÍDICE,3
2022,SAN JOSÉ,1
2022,SAN JOSÉ (SANTA ANA TLACOTENCO),1
2022,SAN JOSÉ ACULCO,1
2022,SAN JOSÉ BUENAVISTA,2
2022,SAN JOSÉ DE LA ESCALERA,1
2022,SAN JOSÉ DE LOS CEDROS,1
2022,SAN JUAN DE ARAGÓN,4
2022,SAN JUAN DE ARAGÓN I SECCIÓN,5
2022,SAN JUAN DE ARAGÓN II SECCIÓN,3
2022,SAN JUAN DE ARAGÓN III SECCIÓN,4
2022,SAN JUAN DE ARAGÓN IV SECCIÓN,2
2022,SAN JUAN DE ARAGÓN VI SECCIÓN,3
2022,SAN JUAN DE ARAGÓN VII SECCIÓN,4
2022,SAN JUAN JOYA,2
2022,SAN JUAN TEPENAHUAC II,1
2022,SAN JUAN TEPEPAN,1
2022,SAN JUAN TEPEXIMILPA,1
2022,SAN JUAN XALPA,3
2022,SAN JUAN Y GUADALUPE TICOMÁN,4
2022,SAN LORENZO,1
2022,SAN LORENZO ACOPILCO,3
2022,SAN LORENZO HUIPULCO,2
2022,SAN LORENZO LA CEBADA,4
2022,SAN LORENZO TEZONCO,3
2022,SAN LORENZO TLACOYUCAN,2
2022,SAN LORENZO XICOTENCATL,1
2022,SAN LUCAS,1
2022,SAN LUCAS XOCHIMANCA,1
2022,SAN MARCOS,4
2022,SAN MARCOS NORTE,3
2022,SAN MARTÍN XOCHINAHUAC,1
2022,SAN MATEO,1
2022,SAN MATEO (VILLA MILPA ALTA),1
2022,SAN MATEO XALPA,3
2022,SAN MIGUEL,4
2022,SAN MIGUEL (SAN PABLO OZTOTEPEC),1
2022,SAN MIGUEL (SANTA ANA TLACOTENCO),4
2022,SAN MIGUEL AJUSCO,2
2022,SAN MIGUEL AMANTLA,1
2022,SAN MIGUEL CHAPULTEPEC,1
2022,SAN MIGUEL TEOTONGO,4
2022,SAN MIGUEL TOPILEJO,10
2022,SAN MIGUEL TOXIAC,1
2022,SAN MIGUEL XICALCO,2
2022,SAN MIGUEL ZAPOTITLA,1
2022,SAN NICOLÁS 2,1
2022,SAN NICOLÁS TOTOLAPAN,2
2022,SAN PABLO - BARRIO,1
2022,SAN PEDRO,3
2022,SAN PEDRO DE LOS PINOS,3
2022,SAN PEDRO MÁRTIR,4
2022,SAN PEDRO ZACATENCO,4
2022,SAN RAFAEL,2
2022,SAN SALVADOR CUAUHTENCO SECCION I,1
2022,SAN SEBASTIÁN TECOLOXTITLA,1
2022,SAN SIMÓN TICUMAC,1
2022,SAN SIMÓN TOLNAHUAC,3
2022,SAN ÁLVARO,1
2022,SANTA  CECILIA TEPETLAPA,1
2022,SANTA ANA NORTE,1
2022,SANTA ANA PONIENTE,2
2022,SANTA ANA SUR,2
2022,SANTA ANITA,1
2022,SANTA BÁRBARA,3
2022,SANTA CATARINA,1
2022,SANTA CECILIA,4
2022,SANTA CECILIA TEPETLAPA,5
2022,SANTA CRUZ ACALPIXCA - PUEBLO,4
2022,SANTA CRUZ ATOYAC,2
2022,SANTA CRUZ MEYEHUALCO,8
2022,SANTA ISABEL INDUSTRIAL,1
2022,SANTA ISABEL TOLA,5
2022,SANTA LUCIA,3
2022,SANTA LUCÍA CHANTEPEC,1
2022,SANTA MARIA AZTAHUACAN,4
2022,SANTA MARIA DE LOS OLIVOS - BARRIO,1
2022,SANTA MARIA INSURGENTES,2
2022,SANTA MARIA LA RIBERA,3
2022,SANTA MARIA NONOALCO,3
2022,SANTA MARTHA ACATITLA NORTE,7
2022,SANTA MARTHA ACATITLA SUR,2
2022,SANTA MARÍA NATIVITAS,3
2022,SANTA MARÍA TEPEPAN,1
2022,SANTA ROSA,3
2022,SANTA URSULA COAPA,3
2022,SANTIAGO,1
2022,SANTIAGO ACAHUALTEPEC,2
2022,SANTIAGO ATEPETLAC,1
2022,SANTIAGO ATZACOALCO,2
2022,SANTIAGO SUR,2
2022,SANTIAGO TEPALCATLALPAN,2
2022,SANTIAGO TULYEHUALCO - PUEBLO,2
2022,SANTO TOMAS,1
2022,SANTO TOMAS AJUSCO,5
2022,SECTOR POPULAR,2
2022,SELENE 1A. SECCION,1
2022,SIMÓN BOLÍVAR,2
2022,TABACALERA,2
2022,TABLAS DE SAN AGUSTÍN,3
2022,TACUBA,4
2022,TACUBAYA,2
2022,TAXQUEÑA,1
2022,TECAXTITLA (SAN ANTONIO TECOMITL),1
2022,TEMASTITITLA,1
2022,TENORIOS,5
2022,TEPALCATES,1
2022,TEZOZOMOC,1
2022,TLACAMACA,1
2022,TLALPAN CENTRO I,3
2022,TLALPEXCO,1
2022,TLAPECHICO,2
2022,TLAXPANA,1
2022,TLAZINTLA,2
2022,TOLTECA,1
2022,TORIELLO GUERRA,1
2022,TORRES DE POTRERO,2
2022,TRES ESTRELLAS,1
2022,TRIANGULO DE LAS AGUJAS,1
2022,TULYEHUALCO,1
2022,UNIDAD CUITLAHUAC,2
2022,UNIDAD EJÉRCITO CONSTITUCIONALISTA,2
2022,UNIDAD MODELO,1
2022,UNIDAD MORELOS,1
2022,UNIDAD OBRERO HAB. CTM CULHUACAN ZONA 13,1
2022,UNIDAD OBRERO HAB. CULHUACAN,1
2022,UNIDAD VICENTE GUERRERO,8
2022,VALLE DEL SUR,2
2022,VALLE GÓMEZ,2
2022,VALLEJO,4
2022,VALLEJO PONIENTE,1
2022,VASCO DE QUIROGA,2
2022,VASO DE REGULACION,2
2022,VENUSTIANO CARRANZA,4
2022,VERONICA ANZURES,1
2022,VERTIZ NARVARTE,1
2022,VIADUCTO PIEDAD,2
2022,VICTORIA DE LAS DEMOCRACIAS,1
2022,VILLA CENTRO AMERICANA,2
2022,VILLA GUSTAVO A. MADERO,1
2022,VISTA HERMOSA,2
2022,XALPA,2
2022,XALTIPAC (SAN ANTONIO TECOMITL),1
2022,XOCO,1
2022,ZACAHUITZCO,1
2022,ZAPOTLA,1
2022,ZEDEC SANTA FE,3
2022,ZENTLAPATL,2
2022,ZONA CENTRO,6
2022,ZONA ESCOLAR,2
2022,ZONA ESCOLAR ORIENTE,3
2022,ZONA URBANA EJIDAL LOS REYES CULHUACAN,1
2022,ZONA URBANA EJIDAL SANTA MARIA AZTAHUACAN,5
2022,ÁLAMOS,1
2022,ÁLVARO OBREGÓN,2
2023,12 DE DICIEMBRE,1
2023,1A VICTORIA,1
2023,1RA. AMPLIACIÓN SANTIAGO ACAHUALTEPEC,2
2023,20 DE NOVIEMBRE,1
2023,25 DE JULIO,1
2023,2A AMPLIACIÓN JALALPA TEPITO,1
2023,2A SECCIÓN CAÑADA,1
2023,2A. AMPLIACIÓN SANTIAGO ACAHUALTEPEC,4
2023,2O REACOMODO TLACUITLAPA,1
2023,5 DE MAYO,1
2023,5O TRAMO 20 DE NOVIEMBRE,1
2023,6 DE JUNIO,1
2023,7 DE NOVIEMBRE,2
2023,8 DE AGOSTO,1
2023,ACTIPAN,1
2023,ACULCO,1
2023,AEROPUERTO INTERNACIONAL BENITO JUÁREZ,2
2023,AGRÍCOLA METROPOLITANA,1
2023,AGRÍCOLA ORIENTAL,13
2023,AGRÍCOLA PANTITLAN,11
2023,AGUILERA,2
2023,AJUSCO,3
2023,ALDANA,1
2023,ALFONSO XIII,2
2023,ALGARIN,2
2023,ALTAVISTA,1
2023,AMPLIACION MOLINO DE ROSAS,4
2023,AMPLIACION ZONA URBANA EJIDAL SANTA MARIA AZTAHUAC,2
2023,AMPLIACIÓN ASTURIAS,3
2023,AMPLIACIÓN BENITO JUÁREZ,2
2023,AMPLIACIÓN CASAS ALEMÁN,4
2023,AMPLIACIÓN COSMOPOLITA,2
2023,AMPLIACIÓN EL SANTUARIO,1
2023,AMPLIACIÓN EMILIANO ZAPATA,2
2023,AMPLIACIÓN GRANADA,2
2023,AMPLIACIÓN GUADALUPE PROLETARIA,1
2023,AMPLIACIÓN JALALPA,1
2023,AMPLIACIÓN LOMAS DE SAN BERNABÉ,2
2023,AMPLIACIÓN MÁRTIRES DE RÍO BLANCO,2
2023,AMPLIACIÓN PANAMERICANA,1
2023,AMPLIACIÓN PETROLERA,1
2023,AMPLIACIÓN PILOTO ADOLFO LÓPEZ MATEOS,1
2023,AMPLIACIÓN POTRERILLO,1
2023,AMPLIACIÓN PROGRESO NACIONAL,2
2023,AMPLIACIÓN SAN PEDRO XALPA,1
2023,AMPLIACIÓN SANTA CATARINA,5
2023,AMÉRICAS UNIDAS,1
2023,ANAHUAC,5
2023,ANGEL ZIMBRON,1
2023,AQUILES SERDÁN,2
2023,ARAGÓN FOVISSSTE,2
2023,ARAGÓN INGUARÁN,1
2023,ARAGÓN LA VILLA,2
2023,ARBOLEDAS DE CUAUTEPEC EL ALTO,2
2023,AREA FEDERAL COMPLEJO DE TELEFONIA (CONTEL S.C.T.),1
2023,ARENAL,1
2023,ARENAL 1A SECCIÓN,1
2023,ARENAL 2A SECCIÓN,1
2023,ARENAL 3A SECCIÓN,1
2023,ARGENTINA ANTIGUA,1
2023,ARGENTINA PONIENTE,1
2023,ARVIDE,1
2023,ASTURIAS,1
2023,ATLAMAXAC,1
2023,ATLAMPA,3
2023,AVIACIÓN CIVIL,1
2023,AÑO DE JUÁREZ,2
2023,BARRIO 18,2
2023,BARRIO BELÉN,1
2023,BARRIO CALYEQUITA,2
2023,BARRIO CANDELARIA TICOMÁN,6
2023,BARRIO DEL NIÑO JESÚS,1
2023,BARRIO EL ROSARIO,1
2023,BARRIO LA CONCEPCIÓN,1
2023,BARRIO LA CONCEPCIÓN TLACOAPA,1
2023,BARRIO LA SANTÍSIMA,1
2023,BARRIO NORTE,1
2023,BARRIO SAN AGUSTIN,1
2023,BARRIO SAN ANTONIO,2
2023,BARRIO SAN MIGUEL,2
2023,BARRIO SAN PEDRO,1
2023,BARRIO SAN SEBASTIÁN,1
2023,BARRIO SANTA CRUCITA,1
2023,BARRIO XALTOCAN,1
2023,BELLAVISTA,1
2023,BOSQUE DE CHAPULTEPEC I SECCIÓN,2
2023,BOSQUE DE CHAPULTEPEC III SECCIÓN,2
2023,BOSQUES DEL PEDREGAL,1
2023,BUENAVISTA,7
2023,BUENOS AIRES,1
2023,C.T.M. ATZACOALCO,2
2023,CABEZA DE JUAREZ SECCION VI,1
2023,CABEZA DE JUAREZ VII,2
2023,CACAMA,1
2023,CALZADA JALALPA,1
2023,CAMINO REAL DE TETELPAN,1
2023,CAMPAMENTO 2 DE OCTUBRE,2
2023,CAMPESTRE ARAGÓN,4
2023,CAMPESTRE CHURUBUSCO,2
2023,CAMPESTRE COYOACÁN,1
2023,CAPULTITLAN,2
2023,CARACOL,1
2023,CARLOS HANK GONZALEZ,1
2023,CARLOS ZAPATA VELA,4
2023,CASTILLO GRANDE,1
2023,CASTILLO GRANDE I,1
2023,CENTRAL DE ABASTO,8
2023,CENTRO,19
2023,CENTRO URBANO BENITO JUÁREZ,1
2023,CERRILLOS SEGUNDA SECCIÓN,2
2023,CERRO DE LA ESTRELLA,1
2023,CHALMA DE GUADALUPE,3
2023,CHINAMPAC DE JUÁREZ,10
2023,CITLALLI,1
2023,CIUDAD DE LOS DEPORTES,1
2023,CLAVERÍA,1
2023,COCOYOTES,1
2023,COLINA DEL SUR,1
2023,COLINAS DE TARANGO,1
2023,COLTONGO,2
2023,CONCHITA B,2
2023,CONSEJO AGRARISTA MEXICANO,2
2023,CONSTITUCIÓN DE 1917,5
2023,CONTADERO,2
2023,COOPERATIVA BIATLON,3
2023,COPILCO EL ALTO,1
2023,COPILCO EL BAJO,1
2023,COPILCO UNIVERSIDAD,4
2023,CORPUS CHRISTY,2
2023,COVE,1
2023,CRUZ BLANCA,4
2023,CUAJIMALPA,3
2023,CUAUHTÉMOC,6
2023,CUCHILLA DEL TESORO,1
2023,CUCHILLA PANTITLAN,2
2023,CUEVITAS,1
2023,CULHUACÁN CTM SECCIÓN IX,1
2023,CULHUACÁN CTM SECCIÓN V,1
2023,CULHUACÁN CTM SECCIÓN VI,1
2023,CULHUACÁN CTM SECCIÓN VII,1
2023,DANIEL GARZA,3
2023,DEFENSORES DE LA REPÚBLICA,1
2023,DEL BOSQUE,1
2023,DEL CARMEN,1
2023,DEL MAESTRO,1
2023,DEL MAR,3
2023,DEL OBRERO,1
2023,DEL VALLE CENTRO,2
2023,DESARROLLO URBANO QUETZALCOATL,12
2023,DOCTORES,15
2023,DOS LAGOS,1
2023,DR. ALFONSO ORTIZ TIRADO,1
2023,DR. FRANCISCO CABRERA,1
2023,EJERCITO DE AGUA PRIETA,3
2023,EJERCITO DE ORIENTE ZONA PEÑON,4
2023,EJIDOS SAN JUAN DE ARAGON 1A SECCION,1
2023,EL ARBOLILLO CTM,1
2023,EL CAPULÍN,1
2023,EL MANTO,2
2023,EL MOLINO,1
2023,EL MOLINO TEZONCO,1
2023,EL PARAÍSO,1
2023,EL PARQUE,3
2023,EL RODEO,5
2023,EL ROSARIO,4
2023,EL SANTUARIO,1
2023,EL SIFÓN,1
2023,EL TRIUNFO,1
2023,EL VERGEL,3
2023,EMILIANO ZAPATA,4
2023,EMILIO CARRANZA,1
2023,ERMITA,2
2023,ERMITA ZARAGOZA,2
2023,ESCANDÓN I SECCIÓN,5
2023,ESCUADRÓN 201,1
2023,ESPARTACO,1
2023,ESPERANZA,3
2023,ESTANZUELA,1
2023,EUZKADI,1
2023,EX-EJIDO DE SANTA URSULA COAPA,1
2023,FEDERAL,2
2023,FORESTAL,4
2023,FORESTAL I,1
2023,FRANCISCO VILLA,4
2023,FUEGO NUEVO,1
2023,FUENTES DEL PEDREGAL,1
2023,GABRIEL HERNÁNDEZ,7
2023,GABRIEL RAMOS MILLÁN SECCIÓN BRAMADERO,1
2023,GABRIEL RAMOS MILLÁN SECCIÓN TLACOTAL,3
2023,GARCIMARRERO,1
2023,GENERAL FELIPE BERRIOZABAL,2
2023,GENERAL IGNACIO ZARAGOZA,5
2023,GENERAL PEDRO MARIA ANAYA,3
2023,GERTRUDIS SÁNCHEZ 1A SECCIÓN,2
2023,GLORIETA DE VAQUERITOS,1
2023,GRANADA,1
2023,GRANJAS COAPA,3
2023,GRANJAS MODERNAS,5
2023,GRANJAS MÉXICO,8
2023,GUADALUPE INN,1
2023,GUADALUPE INSURGENTES,1
2023,GUADALUPE PROLETARIA,2
2023,GUADALUPE TEPEYAC,3
2023,GUADALUPE TLALPAN,3
2023,GUADALUPE TLALTENCO,1
2023,GUADALUPE VICTORIA,2
2023,GUERRERO,13
2023,HIPÓDROMO,5
2023,HUAYAMILPAS,1
2023,HÉROE DE NACOZARI,1
2023,HÉROES DE 1910,1
2023,HÉROES DE PADIERNA,3
2023,IGNACIO MANUEL ALTAMIRANO,1
2023,IGNACIO ZARAGOZA,1
2023,INDUSTRIAL VALLEJO,6
2023,INFONAVIT IZTACALCO,4
2023,INSURGENTES CUICUILCO,3
2023,INSURGENTES SAN BORJA,1
2023,ISIDRO FABELA,4
2023,IZTLAHUACÁN,1
2023,JACARANDAS,1
2023,JALALPA TEPITO,1
2023,JANITZIO,2
2023,JARDINES DE CHURUBUSCO,1
2023,JARDINES DE COYOACÁN,1
2023,JARDINES DEL AJUSCO,1
2023,JARDINES DEL PEDREGAL,2
2023,JARDINES EN LA MONTAÑA,1
2023,JARDÍN BALBUENA,5
2023,JOSÉ LÓPEZ PORTILLO,1
2023,JOSÉ MARIA PINO SUÁREZ,1
2023,JUAN ESCUTIA,11
2023,JUAN GONZÁLEZ ROMERO,2
2023,JUVENTINO ROSAS,2
2023,JUÁREZ,5
2023,LA ASUNCION - BARRIO,1
2023,LA ASUNCIÓN,1
2023,LA CARBONERA,1
2023,LA COLMENA,1
2023,LA CONCHITA,3
2023,LA CRUZ COYUYA,1
2023,LA ESMERALDA,1
2023,LA ESTACIÓN,3
2023,LA FORESTAL 2,1
2023,LA GUADALUPANA,2
2023,LA GUADALUPE,1
2023,LA HABANA,3
2023,LA JOYA,1
2023,LA LUZ (VILLA MILPA ALTA),3
2023,LA MAGDALENA PETLACALCO,1
2023,LA MALINCHE,1
2023,LA NAVIDAD,1
2023,LA NORIA I,1
2023,LA PALMITA,1
2023,LA PASTORA,1
2023,LA PILA,1
2023,LA PLANTA,1
2023,LA POLVORILLA,2
2023,LA PRADERA I,1
2023,LA PRECIOSA,1
2023,LA PRESA,1
2023,LA PRIMAVERA,2
2023,LA PURÍSIMA TICOMÁN,1
2023,LAS AGUILAS 1A SECCIÓN,1
2023,LAS AGUILAS 3ER PARQUE,1
2023,LAS AMÉRICAS,1
2023,LAS ANIMAS,1
2023,LAS ARBOLEDAS,1
2023,LAS CRUCES,4
2023,LAS PEÑAS,1
2023,LAS PUERTAS - BARRIO,1
2023,LEGARIA,1
2023,LEYES DE REFORMA 1A SECCIÓN,5
2023,LEYES DE REFORMA 3A SECCIÓN,7
2023,LIBERACIÓN,1
2023,LINDAVISTA,5
2023,LOMA LA PALMA,1
2023,LOMAS ALTAS,1
2023,LOMAS DE BECERRA,2
2023,LOMAS DE CHAPULTEPEC I SECCIÓN,2
2023,LOMAS DE CUAUTEPEC,2
2023,LOMAS DE LA ERA,2
2023,LOMAS DE LA ESTANCIA,3
2023,LOMAS DE PADIERNA,1
2023,LOMAS DE PLATEROS,2
2023,LOMAS DE SAN LORENZO,11
2023,LOMAS DE SAN ÁNGEL INN,1
2023,LOMAS DE SANTA CRUZ,2
2023,LOMAS DE SANTA FE,3
2023,LOMAS DE SOTELO,1
2023,LOMAS DE SOTELO I,1
2023,LOMAS DE ZARAGOZA,2
2023,LOMAS ESTRELLA 1A SECCION,1
2023,LOMAS ESTRELLA 2A SECCION,1
2023,LORENZO BOTURINI,1
2023,LOS CEDROS,1
2023,LOS CIPRESES,2
2023,LOS ENCINOS,2
2023,LOS GIRASOLES,3
2023,LOS OLIVOS,1
2023,LOS PADRES,1
2023,LOS PICOS DE IZTACALCO SECCIÓN 1A,2
2023,LOS PICOS DE IZTACALCO SECCIÓN 1B,1
2023,LOS REYES,2
2023,LOS REYES CULHUACÁN,1
2023,LOS SAUCES,1
2023,LOS ÁNGELES,6
2023,LOS ÁNGELES APANOAYA,2
2023,Las Aguilas (AOB-3),2
2023,MADERO,1
2023,MAGDALENA ATLAZOLPA,1
2023,MAGDALENA DE LAS SALINAS,3
2023,MAGDALENA MIXIUHCA,1
2023,MALACATES,2
2023,MARIA G. DE GARCÍA RUIZ,1
2023,MARIANO ESCOBEDO,1
2023,MARTÍN CARRERA,3
2023,MAZA,1
2023,MESA DE LOS HORNOS,1
2023,MIGUEL HIDALGO,3
2023,MIGUEL HIDALGO 2A SECCIÓN,2
